playlist_name,num_tracks,track_name,track_duration,track_explicit,track_popularity,acousticness,danceability,energy,instrumentalness,key,loudness,mode,tempo,valence,artist1_name,artist2_name,artist3_name,album_name,album_type,album_popularity,album_release_date,genres,pop,indie,rock,edm,hip hop,dance,avg_artist_following,avg_artist_popularity,single
FIFA 14 Soundtrack,36,Dreaming,216560,0,53,0.00045700000000000005,0.624,0.878,0.0,8,-2.9339999999999997,1,119.10600000000001,0.878,Smallpools,,,Smallpools,single,48,2013-07-16,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'la indie', 'la pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock']",1,1,1,0,0,0,194905.0,61.0,1
FIFA 14 Soundtrack,36,The City,206893,0,49,8.66e-05,0.485,0.96,0.000674,5,-4.882,1,94.978,0.693,The 1975,,,The 1975,album,63,2013-01-01,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'rock']",1,1,1,0,0,0,4206177.0,82.0,0
FIFA 14 Soundtrack,36,Hearts Like Ours,272053,0,0,4.11e-05,0.37200000000000005,0.667,0.109,6,-6.315,0,177.90099999999998,0.151,The Naked And Famous,,,Hearts Like Ours,single,0,2013-01-01,"['alternative dance', 'auckland indie', 'indie pop', 'indie rock', 'indietronica', 'kiwi rock', 'metropopolis', 'modern rock', 'pop rock', 'shimmer pop']",1,1,1,0,0,1,626393.0,62.0,1
FIFA 14 Soundtrack,36,Worship You,201240,0,49,0.00119,0.474,0.919,1.82e-06,11,-5.966,1,149.055,0.303,Vampire Weekend,,,Modern Vampires of the City,album,65,2013-05-27,"['baroque pop', 'indie pop', 'indie rock', 'modern rock', 'rock']",1,1,1,0,0,0,1585423.0,72.0,0
FIFA 14 Soundtrack,36,Little Games,162613,0,0,0.00061,0.5770000000000001,0.818,0.00128,10,-4.748,1,110.50399999999999,0.636,The Colourist,,,Little Games,single,0,2013-01-01,"['indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'shimmer pop']",1,1,0,0,0,0,44961.0,43.0,1
FIFA 14 Soundtrack,36,On Our Way,193853,0,55,0.0084,0.581,0.7929999999999999,0.0,1,-5.949,1,130.90200000000002,0.35200000000000004,The Royal Concept,,,Royal,single,51,2013-01-01,"['indie pop', 'indie poptimism', 'swedish alternative rock', 'swedish indie pop']",1,1,1,0,0,0,102489.0,49.0,1
FIFA 14 Soundtrack,36,Get Down,187591,1,0,0.0050100000000000006,0.736,0.9490000000000001,0.0,7,-4.365,1,103.04700000000001,0.716,AMPLIFY DOT,,,Get Down,single,0,2013-02-18,[],0,0,0,0,0,0,2638.0,9.0,1
FIFA 14 Soundtrack,36,Don't Forget Who You Are,204946,0,39,0.000732,0.462,0.953,1e-05,10,-2.28,1,93.986,0.387,Miles Kane,,,Don't Forget Who You Are,single,32,2013-04-10,"['baroque pop', 'britpop', 'english indie rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",1,1,1,0,0,0,204044.0,63.0,1
FIFA 14 Soundtrack,36,Love Me Again,239894,0,0,0.0039299999999999995,0.49700000000000005,0.888,0.000562,2,-4.715,0,126.046,0.23600000000000002,John Newman,,,Love Me Again,single,0,2013-01-01,['pop'],1,0,0,0,0,0,603997.0,71.0,1
FIFA 14 Soundtrack,36,Miko,182106,0,39,0.000814,0.475,0.9159999999999999,0.897,6,-6.406000000000001,0,155.007,0.619,The Chain Gang Of 1974,,,Daydream Forever,album,42,2014-01-28,"['chillwave', 'hopebeat', 'indie poptimism', 'indietronica', 'shimmer pop']",1,1,0,0,0,0,48686.0,54.0,0
FIFA 14 Soundtrack,36,Purple Yellow Red and Blue,249746,0,58,0.0351,0.601,0.8590000000000001,0.331,4,-6.311,0,101.00299999999999,0.431,Portugal. The Man,,,Evil Friends,album,61,2013-05-31,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",1,1,1,0,0,0,1107379.0,72.0,0
FIFA 14 Soundtrack,36,Magic,240517,0,0,0.00427,0.617,0.925,0.00223,2,-5.707999999999999,1,116.98100000000001,0.564,Olympic Ayres,,,Magic,single,0,2013-06-25,['gauze pop'],1,0,0,0,0,0,15715.0,41.0,1
FIFA 14 Soundtrack,36,Mechanical,226285,0,0,0.00257,0.5720000000000001,0.746,0.166,10,-6.221,1,140.0,0.578,Oliver,,,Mechanical,single,0,2013-01-22,"['alternative dance', 'electro house', 'filter house', 'new french touch', 'nu disco']",0,0,0,1,0,1,42257.0,52.0,1
FIFA 14 Soundtrack,36,Am Ende,213600,0,41,0.000917,0.688,0.885,0.0,7,-6.542000000000001,1,130.009,0.28,OK KID,,,OK KID,album,46,2013-04-05,"['cologne indie', 'german alternative rap', 'german indie', 'german pop', 'german rock']",1,1,1,0,0,0,91322.0,50.0,0
FIFA 14 Soundtrack,36,Você Diz Que O Amor Não Dói,172466,0,47,0.0445,0.486,0.8009999999999999,0.00020899999999999998,11,-7.485,1,180.37599999999998,0.7709999999999999,Marcelo D2,,,Nada Pode Me Parar,album,51,2013-01-01,"['brazilian hip hop', 'brazilian rock', 'mpb', 'pagode']",0,0,1,0,1,0,939125.0,62.0,0
FIFA 14 Soundtrack,36,Hot,203400,0,28,0.0106,0.7490000000000001,0.8390000000000001,0.0221,7,-6.406000000000001,1,100.01899999999999,0.5429999999999999,Los Rakas,,,El Negrito Dun Dun & Ricardo,album,26,2014-01-01,"['oakland hip hop', 'panamanian pop']",1,0,0,0,1,0,10127.0,37.0,0
FIFA 14 Soundtrack,36,Boa Noite,166278,0,12,0.198,0.508,0.8,0.0,3,-4.921,0,100.59100000000001,0.619,Karol Conká,,,Single Boa Noite,single,7,2011-06-12,"['afrofuturismo brasileiro', 'baile pop', 'brazilian hip hop', 'funk carioca', 'indie curitibano', 'r&b brasileiro', 'rap feminino nacional', 'rap latina']",1,1,0,0,1,0,480668.0,55.0,1
FIFA 14 Soundtrack,36,Funky Futurista,234373,0,35,0.0135,0.943,0.642,5.27e-06,9,-4.254,0,122.986,0.7959999999999999,Illya Kuryaki & The Valderramas,,,Chances,album,42,2012-10-29,"['argentine indie', 'argentine rock', 'latin alternative', 'latin funk', 'latin rock', 'rock en espanol', 'rock nacional']",0,1,1,0,0,0,185891.0,52.0,0
FIFA 14 Soundtrack,36,My Number,240533,0,69,0.0319,0.639,0.7440000000000001,0.000458,6,-8.377,0,128.047,0.825,Foals,,,Holy Fire,album,65,2013-02-11,"['alternative dance', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",0,1,1,0,0,1,1074832.0,70.0,0
FIFA 14 Soundtrack,36,F For You,269946,0,47,0.00731,0.7509999999999999,0.812,0.0298,3,-7.4,0,123.99799999999999,0.22399999999999998,Disclosure,,,Settle (Deluxe),album,65,2014-01-01,"['house', 'pop', 'tropical house', 'uk dance']",1,0,0,1,0,1,1764044.0,81.0,0
FIFA 14 Soundtrack,36,Down Town,188386,0,39,0.00033,0.461,0.8809999999999999,4.57e-05,9,-5.728,0,152.954,0.794,De Staat,,,I_CON,album,44,2013-09-06,"['dutch indie', 'dutch indie rock', 'dutch rock']",0,1,1,0,0,0,59942.0,47.0,0
FIFA 14 Soundtrack,36,Compliment Your Soul,181846,0,44,0.000463,0.244,0.877,0.0128,0,-3.6260000000000003,1,82.92200000000001,0.473,Dan Croll,,,Sweet Disarray,album,50,2014-01-01,['shimmer pop'],1,0,0,0,0,0,103866.0,51.0,0
FIFA 14 Soundtrack,36,Love Natural,199520,0,44,0.0329,0.6509999999999999,0.794,0.0,11,-6.196000000000001,1,133.086,0.625,Crystal Fighters,,,Cave Rave,album,41,2013-05-28,"['alternative dance', 'indietronica', 'new rave']",0,1,0,0,0,1,330166.0,60.0,0
FIFA 14 Soundtrack,36,Ratchet,198017,1,36,0.0076,0.745,0.737,0.0,0,-5.657,1,138.034,0.851,Bloc Party,,,Ratchet,single,30,2013-06-26,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",1,1,1,0,0,1,848489.0,64.0,1
FIFA 14 Soundtrack,36,I’m Good,240545,1,0,0.0243,0.508,0.7979999999999999,0.0,10,-6.6610000000000005,0,179.75599999999997,0.42100000000000004,AMPLIFY DOT,,,I'm Good,single,0,2013-01-01,[],0,0,0,0,0,0,2638.0,9.0,1
FIFA 14 Soundtrack,36,T.U.B.E.,295933,0,0,0.0214,0.8170000000000001,0.86,0.0,1,-5.011,1,115.04799999999999,0.894,Chinza Dopeness,,,T.U.B.E.,single,0,2013-11-05,[],0,0,0,0,0,0,20142.0,42.0,1
FIFA 14 Soundtrack,36,Copy of a,322613,0,40,0.0238,0.635,0.8320000000000001,0.384,8,-6.151,1,137.97899999999998,0.6809999999999999,Nine Inch Nails,,,Hesitation Marks (Deluxe Version),album,44,2013-09-03,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",0,0,1,1,0,0,1525163.0,68.0,0
FIFA 14 Soundtrack,36,Lived A Lie,203213,0,0,0.0553,0.47,0.902,0.0,7,-3.9219999999999997,1,132.77200000000002,0.486,You Me At Six,,,Cavalier Youth,album,0,2014-01-01,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'rock']",1,0,1,0,0,0,608023.0,63.0,0
FIFA 14 Soundtrack,36,We Sink,211773,0,0,0.00011,0.608,0.807,0.000426,2,-6.247999999999999,1,125.03299999999999,0.47200000000000003,CHVRCHES,,,The Bones Of What You Believe (Special Edition),album,0,2013-01-01,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",1,1,0,1,0,0,1140052.0,72.0,0
FIFA 19 Soundtrack,44,Beautiful People,149413,0,39,0.0723,0.502,0.9229999999999999,2.2800000000000002e-05,1,-4.0089999999999995,1,140.875,0.968,Andreya Triana,,,Woman,single,33,2018-11-20,"['british soul', 'neo soul', 'ninja']",0,0,0,0,0,0,53550.0,56.0,1
FIFA 19 Soundtrack,44,Island Life,205266,0,43,0.000421,0.541,0.9209999999999999,0.215,1,-4.667,1,165.99400000000003,0.325,Atomic Drum Assembly,,,Atomic Drum Assembly,album,41,2018-07-16,[],0,0,0,0,0,0,2771.0,40.0,0
FIFA 19 Soundtrack,44,Big Dreams,153437,0,54,0.00491,0.635,0.89,0.0,11,-6.182,0,180.045,0.5329999999999999,Bakar,,,Badkid,album,57,2018-05-22,"['indie r&b', 'uk alternative hip hop']",0,1,0,0,1,0,96955.0,64.0,0
FIFA 19 Soundtrack,44,Jackie Chan,181943,0,47,0.248,0.9640000000000001,0.536,7.36e-05,7,-7.872999999999999,0,108.007,0.615,Bantu,Dr. Chaii,,Jackie Chan,single,40,2018-06-15,"['zimdancehall', 'zim hip hop']",0,0,0,0,1,1,9126.5,46.0,1
FIFA 19 Soundtrack,44,Tribe (with J. Cole),238760,0,0,0.21899999999999997,0.757,0.5820000000000001,1.49e-06,7,-6.053999999999999,1,178.949,0.262,Bas,J. Cole,,Tribe (with J. Cole),single,0,2018-08-22,"['hip hop', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop', 'conscious hip hop', 'hip hop', 'north carolina hip hop', 'pop rap', 'rap']",1,0,0,0,1,0,5792935.5,80.0,1
FIFA 19 Soundtrack,44,Take It Easy (feat. U.S. Girls & Ledinsky),193203,0,37,0.0205,0.499,0.8759999999999999,3.17e-06,9,-4.81,1,114.97200000000001,0.315,BC Unidos,,,Take It Easy (feat. U.S. Girls & Ledinsky),single,30,2018-03-09,[],0,0,0,0,0,0,1769.0,37.0,1
FIFA 19 Soundtrack,44,It's Not This,190769,0,28,0.456,0.828,0.40700000000000003,0.000713,2,-4.9830000000000005,0,78.046,0.5589999999999999,Bearson,Lemaitre,josh pan,It's Not This,single,21,2018-09-21,"['norwegian pop', 'vapor soul', 'vapor twitch', 'alternative dance', 'new french touch', 'norwegian pop', 'electronic trap', 'vapor twitch']",1,0,0,1,0,1,67383.66666666667,53.0,1
FIFA 19 Soundtrack,44,you should see me in a crown,180566,0,2,0.479,0.6970000000000001,0.552,0.127,1,-10.270999999999999,0,75.235,0.278,Billie Eilish,,,you should see me in a crown,single,1,2018-07-18,"['electropop', 'pop']",1,0,0,1,0,0,29707480.0,92.0,1
FIFA 19 Soundtrack,44,Heaven Only Knows,262426,0,0,0.0015,0.56,0.55,4.26e-06,6,-5.875,1,106.993,0.0776,Bob Moses,,,Back Down,single,0,2018-07-26,"['canadian electronic', 'canadian house', 'indie soul', 'indietronica', 'tropical house']",0,1,0,1,0,0,208828.0,61.0,1
